Local Time (Sensor),Date,Time,countlineName,direction,Car,Pedestrian,Cyclist,Motorbike,Bus,OGV1,OGV2,LGV
17/07/2019 21:00,17/07/2019,21:00:00,S16_PerneRoad_CAM003,in,301,8,17,5,1,2,0,25
17/07/2019 21:00,17/07/2019,21:00:00,S16_PerneRoad_CAM003,out,398,29,6,14,5,2,0,12
17/07/2019 22:00,17/07/2019,22:00:00,S16_PerneRoad_CAM003,in,187,5,10,7,3,1,0,13
17/07/2019 22:00,17/07/2019,22:00:00,S16_PerneRoad_CAM003,out,194,17,2,6,2,1,0,8
17/07/2019 23:00,17/07/2019,23:00:00,S16_PerneRoad_CAM003,in,91,2,6,7,2,0,0,9
17/07/2019 23:00,17/07/2019,23:00:00,S16_PerneRoad_CAM003,out,145,12,2,2,1,1,0,6
18/07/2019 00:00,18/07/2019,00:00:00,S16_PerneRoad_CAM003,in,43,1,3,1,1,3,0,4
18/07/2019 00:00,18/07/2019,00:00:00,S16_PerneRoad_CAM003,out,45,8,6,2,0,0,0,2
18/07/2019 01:00,18/07/2019,01:00:00,S16_PerneRoad_CAM003,in,22,0,0,0,0,0,0,2
18/07/2019 01:00,18/07/2019,01:00:00,S16_PerneRoad_CAM003,out,30,1,0,0,2,0,0,2
18/07/2019 02:00,18/07/2019,02:00:00,S16_PerneRoad_CAM003,in,9,0,0,0,0,2,0,0
18/07/2019 02:00,18/07/2019,02:00:00,S16_PerneRoad_CAM003,out,11,0,0,0,0,2,0,0
18/07/2019 03:00,18/07/2019,03:00:00,S16_PerneRoad_CAM003,in,14,0,0,0,0,2,1,2
18/07/2019 03:00,18/07/2019,03:00:00,S16_PerneRoad_CAM003,out,11,1,1,0,0,1,0,1
18/07/2019 04:00,18/07/2019,04:00:00,S16_PerneRoad_CAM003,in,19,0,1,1,0,0,1,4
18/07/2019 04:00,18/07/2019,04:00:00,S16_PerneRoad_CAM003,out,42,3,2,0,1,1,0,7
18/07/2019 05:00,18/07/2019,05:00:00,S16_PerneRoad_CAM003,in,59,2,7,1,0,2,1,19
18/07/2019 05:00,18/07/2019,05:00:00,S16_PerneRoad_CAM003,out,79,5,3,2,0,2,3,18
18/07/2019 06:00,18/07/2019,06:00:00,S16_PerneRoad_CAM003,in,185,8,15,2,4,3,2,42
18/07/2019 06:00,18/07/2019,06:00:00,S16_PerneRoad_CAM003,out,332,23,24,3,5,4,3,53
18/07/2019 07:00,18/07/2019,07:00:00,S16_PerneRoad_CAM003,in,420,12,32,8,6,12,3,77
18/07/2019 07:00,18/07/2019,07:00:00,S16_PerneRoad_CAM003,out,627,43,82,7,7,8,4,119
18/07/2019 08:00,18/07/2019,08:00:00,S16_PerneRoad_CAM003,in,502,30,47,7,9,9,0,91
18/07/2019 08:00,18/07/2019,08:00:00,S16_PerneRoad_CAM003,out,647,109,175,9,11,10,1,83
18/07/2019 09:00,18/07/2019,09:00:00,S16_PerneRoad_CAM003,in,573,14,24,3,9,7,1,93
18/07/2019 09:00,18/07/2019,09:00:00,S16_PerneRoad_CAM003,out,543,29,41,7,9,6,6,99
18/07/2019 10:00,18/07/2019,10:00:00,S16_PerneRoad_CAM003,in,538,9,15,3,7,12,2,103
18/07/2019 10:00,18/07/2019,10:00:00,S16_PerneRoad_CAM003,out,563,23,22,3,12,12,4,98
18/07/2019 11:00,18/07/2019,11:00:00,S16_PerneRoad_CAM003,in,572,10,11,3,6,17,3,115
18/07/2019 11:00,18/07/2019,11:00:00,S16_PerneRoad_CAM003,out,613,22,15,7,7,15,3,110
18/07/2019 12:00,18/07/2019,12:00:00,S16_PerneRoad_CAM003,in,555,18,24,4,10,5,2,105
18/07/2019 12:00,18/07/2019,12:00:00,S16_PerneRoad_CAM003,out,660,24,13,3,3,9,3,113
18/07/2019 13:00,18/07/2019,13:00:00,S16_PerneRoad_CAM003,in,572,9,21,4,7,7,3,86
18/07/2019 13:00,18/07/2019,13:00:00,S16_PerneRoad_CAM003,out,590,20,15,8,11,7,3,85
18/07/2019 14:00,18/07/2019,14:00:00,S16_PerneRoad_CAM003,in,529,6,27,6,6,9,0,106
18/07/2019 14:00,18/07/2019,14:00:00,S16_PerneRoad_CAM003,out,654,16,20,4,10,5,1,103
18/07/2019 15:00,18/07/2019,15:00:00,S16_PerneRoad_CAM003,in,606,31,80,8,10,4,0,96
18/07/2019 15:00,18/07/2019,15:00:00,S16_PerneRoad_CAM003,out,658,36,32,10,10,5,1,84
18/07/2019 16:00,18/07/2019,16:00:00,S16_PerneRoad_CAM003,in,634,18,63,6,4,2,1,84
18/07/2019 16:00,18/07/2019,16:00:00,S16_PerneRoad_CAM003,out,621,28,51,8,5,3,2,62
18/07/2019 17:00,18/07/2019,17:00:00,S16_PerneRoad_CAM003,in,647,33,85,8,5,5,0,44
18/07/2019 17:00,18/07/2019,17:00:00,S16_PerneRoad_CAM003,out,676,35,49,9,5,1,2,64
18/07/2019 18:00,18/07/2019,18:00:00,S16_PerneRoad_CAM003,in,645,25,80,10,10,0,1,50
18/07/2019 18:00,18/07/2019,18:00:00,S16_PerneRoad_CAM003,out,646,56,30,10,6,6,0,45
18/07/2019 19:00,18/07/2019,19:00:00,S16_PerneRoad_CAM003,in,548,17,66,11,6,0,0,30
18/07/2019 19:00,18/07/2019,19:00:00,S16_PerneRoad_CAM003,out,556,43,20,10,3,1,2,35
18/07/2019 20:00,18/07/2019,20:00:00,S16_PerneRoad_CAM003,in,417,13,37,9,3,2,0,20
18/07/2019 20:00,18/07/2019,20:00:00,S16_PerneRoad_CAM003,out,425,50,17,12,4,1,0,26
18/07/2019 21:00,18/07/2019,21:00:00,S16_PerneRoad_CAM003,in,281,9,10,7,3,0,0,25
18/07/2019 21:00,18/07/2019,21:00:00,S16_PerneRoad_CAM003,out,295,29,6,8,2,0,0,6
18/07/2019 22:00,18/07/2019,22:00:00,S16_PerneRoad_CAM003,in,207,8,8,6,1,2,0,7
18/07/2019 22:00,18/07/2019,22:00:00,S16_PerneRoad_CAM003,out,222,19,2,13,3,1,0,5
18/07/2019 23:00,18/07/2019,23:00:00,S16_PerneRoad_CAM003,in,112,0,8,4,3,0,1,9
18/07/2019 23:00,18/07/2019,23:00:00,S16_PerneRoad_CAM003,out,113,17,4,2,3,0,0,2
19/07/2019 00:00,19/07/2019,00:00:00,S16_PerneRoad_CAM003,in,50,1,6,2,0,2,0,5
19/07/2019 00:00,19/07/2019,00:00:00,S16_PerneRoad_CAM003,out,57,1,0,3,1,1,0,2
19/07/2019 01:00,19/07/2019,01:00:00,S16_PerneRoad_CAM003,in,9,0,0,0,0,0,0,0
19/07/2019 01:00,19/07/2019,01:00:00,S16_PerneRoad_CAM003,out,16,0,0,0,0,0,0,0
19/07/2019 02:00,19/07/2019,02:00:00,S16_PerneRoad_CAM003,in,0,0,0,0,0,0,0,0
19/07/2019 02:00,19/07/2019,02:00:00,S16_PerneRoad_CAM003,out,0,0,0,0,0,0,0,0
19/07/2019 03:00,19/07/2019,03:00:00,S16_PerneRoad_CAM003,in,0,0,0,0,0,0,0,0
19/07/2019 03:00,19/07/2019,03:00:00,S16_PerneRoad_CAM003,out,0,0,0,0,0,0,0,0
19/07/2019 04:00,19/07/2019,04:00:00,S16_PerneRoad_CAM003,in,0,0,0,0,0,0,0,0
19/07/2019 04:00,19/07/2019,04:00:00,S16_PerneRoad_CAM003,out,0,0,0,0,0,0,0,0
19/07/2019 05:00,19/07/2019,05:00:00,S16_PerneRoad_CAM003,in,0,0,0,0,0,0,0,0
19/07/2019 05:00,19/07/2019,05:00:00,S16_PerneRoad_CAM003,out,0,0,0,0,0,0,0,0
19/07/2019 06:00,19/07/2019,06:00:00,S16_PerneRoad_CAM003,in,137,4,11,5,2,3,0,22
19/07/2019 06:00,19/07/2019,06:00:00,S16_PerneRoad_CAM003,out,226,14,16,3,4,5,1,32
19/07/2019 07:00,19/07/2019,07:00:00,S16_PerneRoad_CAM003,in,394,5,33,11,5,3,1,94
19/07/2019 07:00,19/07/2019,07:00:00,S16_PerneRoad_CAM003,out,578,53,76,7,6,0,0,113
19/07/2019 08:00,19/07/2019,08:00:00,S16_PerneRoad_CAM003,in,542,13,43,3,7,5,1,83
19/07/2019 08:00,19/07/2019,08:00:00,S16_PerneRoad_CAM003,out,638,107,151,12,9,10,0,110
19/07/2019 09:00,19/07/2019,09:00:00,S16_PerneRoad_CAM003,in,598,7,28,6,6,6,0,92
19/07/2019 09:00,19/07/2019,09:00:00,S16_PerneRoad_CAM003,out,555,28,40,3,9,8,2,118
19/07/2019 10:00,19/07/2019,10:00:00,S16_PerneRoad_CAM003,in,568,12,22,2,6,18,0,94
19/07/2019 10:00,19/07/2019,10:00:00,S16_PerneRoad_CAM003,out,556,22,22,2,10,12,2,95
19/07/2019 11:00,19/07/2019,11:00:00,S16_PerneRoad_CAM003,in,559,5,10,4,6,12,0,104
19/07/2019 11:00,19/07/2019,11:00:00,S16_PerneRoad_CAM003,out,606,18,19,7,5,11,4,105
19/07/2019 12:00,19/07/2019,12:00:00,S16_PerneRoad_CAM003,in,566,18,39,10,8,11,4,96
19/07/2019 12:00,19/07/2019,12:00:00,S16_PerneRoad_CAM003,out,685,24,22,8,5,8,3,101
19/07/2019 13:00,19/07/2019,13:00:00,S16_PerneRoad_CAM003,in,600,8,29,6,12,3,2,96
19/07/2019 13:00,19/07/2019,13:00:00,S16_PerneRoad_CAM003,out,671,23,16,6,7,9,3,94
19/07/2019 14:00,19/07/2019,14:00:00,S16_PerneRoad_CAM003,in,560,13,32,3,7,5,2,88
19/07/2019 14:00,19/07/2019,14:00:00,S16_PerneRoad_CAM003,out,712,20,18,6,8,6,0,77
19/07/2019 15:00,19/07/2019,15:00:00,S16_PerneRoad_CAM003,in,641,16,55,12,10,5,1,86
19/07/2019 15:00,19/07/2019,15:00:00,S16_PerneRoad_CAM003,out,672,29,25,11,7,8,0,87
19/07/2019 16:00,19/07/2019,16:00:00,S16_PerneRoad_CAM003,in,652,14,62,10,6,5,0,72
19/07/2019 16:00,19/07/2019,16:00:00,S16_PerneRoad_CAM003,out,629,33,21,15,9,4,1,62
19/07/2019 17:00,19/07/2019,17:00:00,S16_PerneRoad_CAM003,in,628,23,78,10,3,0,1,48
19/07/2019 17:00,19/07/2019,17:00:00,S16_PerneRoad_CAM003,out,705,38,25,12,5,1,1,57
19/07/2019 18:00,19/07/2019,18:00:00,S16_PerneRoad_CAM003,in,631,11,56,7,7,2,0,47
19/07/2019 18:00,19/07/2019,18:00:00,S16_PerneRoad_CAM003,out,618,37,31,4,6,2,1,38
19/07/2019 19:00,19/07/2019,19:00:00,S16_PerneRoad_CAM003,in,504,7,34,10,7,1,0,31
19/07/2019 19:00,19/07/2019,19:00:00,S16_PerneRoad_CAM003,out,549,29,12,10,4,1,0,35
19/07/2019 20:00,19/07/2019,20:00:00,S16_PerneRoad_CAM003,in,401,13,33,10,6,0,2,38
19/07/2019 20:00,19/07/2019,20:00:00,S16_PerneRoad_CAM003,out,415,25,11,5,2,3,0,12
19/07/2019 21:00,19/07/2019,21:00:00,S16_PerneRoad_CAM003,in,280,3,5,5,3,2,0,14
19/07/2019 21:00,19/07/2019,21:00:00,S16_PerneRoad_CAM003,out,316,22,7,6,2,0,0,8
19/07/2019 22:00,19/07/2019,22:00:00,S16_PerneRoad_CAM003,in,210,2,6,1,2,0,0,11
19/07/2019 22:00,19/07/2019,22:00:00,S16_PerneRoad_CAM003,out,218,4,4,4,4,0,0,4
19/07/2019 23:00,19/07/2019,23:00:00,S16_PerneRoad_CAM003,in,135,4,5,2,0,0,0,5
19/07/2019 23:00,19/07/2019,23:00:00,S16_PerneRoad_CAM003,out,136,7,4,2,1,1,0,2
20/07/2019 00:00,20/07/2019,00:00:00,S16_PerneRoad_CAM003,in,84,0,1,0,0,1,0,4
20/07/2019 00:00,20/07/2019,00:00:00,S16_PerneRoad_CAM003,out,68,2,0,2,1,1,0,4
20/07/2019 01:00,20/07/2019,01:00:00,S16_PerneRoad_CAM003,in,48,1,0,0,0,0,0,1
20/07/2019 01:00,20/07/2019,01:00:00,S16_PerneRoad_CAM003,out,37,0,1,0,0,1,0,0
20/07/2019 02:00,20/07/2019,02:00:00,S16_PerneRoad_CAM003,in,26,0,0,0,1,0,0,3
20/07/2019 02:00,20/07/2019,02:00:00,S16_PerneRoad_CAM003,out,44,0,0,0,0,1,0,3
20/07/2019 03:00,20/07/2019,03:00:00,S16_PerneRoad_CAM003,in,30,0,0,0,0,0,1,3
20/07/2019 03:00,20/07/2019,03:00:00,S16_PerneRoad_CAM003,out,26,0,1,0,0,0,0,0
20/07/2019 04:00,20/07/2019,04:00:00,S16_PerneRoad_CAM003,in,27,0,0,0,0,1,0,3
20/07/2019 04:00,20/07/2019,04:00:00,S16_PerneRoad_CAM003,out,38,0,0,0,0,2,0,2
20/07/2019 05:00,20/07/2019,05:00:00,S16_PerneRoad_CAM003,in,27,4,1,0,0,2,0,6
20/07/2019 05:00,20/07/2019,05:00:00,S16_PerneRoad_CAM003,out,46,3,1,1,1,2,1,16
20/07/2019 06:00,20/07/2019,06:00:00,S16_PerneRoad_CAM003,in,92,2,9,0,3,1,0,15
20/07/2019 06:00,20/07/2019,06:00:00,S16_PerneRoad_CAM003,out,124,7,7,0,3,4,0,18
20/07/2019 07:00,20/07/2019,07:00:00,S16_PerneRoad_CAM003,in,256,13,14,0,4,3,1,17
20/07/2019 07:00,20/07/2019,07:00:00,S16_PerneRoad_CAM003,out,231,17,9,3,7,2,0,32
20/07/2019 08:00,20/07/2019,08:00:00,S16_PerneRoad_CAM003,in,458,6,18,3,4,3,1,32
20/07/2019 08:00,20/07/2019,08:00:00,S16_PerneRoad_CAM003,out,298,19,2,0,7,4,0,39
20/07/2019 09:00,20/07/2019,09:00:00,S16_PerneRoad_CAM003,in,557,5,22,3,4,2,2,44
20/07/2019 09:00,20/07/2019,09:00:00,S16_PerneRoad_CAM003,out,473,18,12,4,4,1,1,42
20/07/2019 10:00,20/07/2019,10:00:00,S16_PerneRoad_CAM003,in,675,16,11,1,4,2,0,46
20/07/2019 10:00,20/07/2019,10:00:00,S16_PerneRoad_CAM003,out,651,35,20,4,5,1,0,54
20/07/2019 11:00,20/07/2019,11:00:00,S16_PerneRoad_CAM003,in,649,10,22,5,5,1,0,52
20/07/2019 11:00,20/07/2019,11:00:00,S16_PerneRoad_CAM003,out,724,36,19,2,6,2,0,55
20/07/2019 12:00,20/07/2019,12:00:00,S16_PerneRoad_CAM003,in,582,41,24,7,5,2,0,37
20/07/2019 12:00,20/07/2019,12:00:00,S16_PerneRoad_CAM003,out,696,45,19,6,7,2,0,44
20/07/2019 13:00,20/07/2019,13:00:00,S16_PerneRoad_CAM003,in,618,12,21,3,5,0,0,44
20/07/2019 13:00,20/07/2019,13:00:00,S16_PerneRoad_CAM003,out,696,20,19,9,5,3,0,35
20/07/2019 14:00,20/07/2019,14:00:00,S16_PerneRoad_CAM003,in,585,11,29,8,5,1,0,49
20/07/2019 14:00,20/07/2019,14:00:00,S16_PerneRoad_CAM003,out,664,32,12,19,10,0,0,32
20/07/2019 15:00,20/07/2019,15:00:00,S16_PerneRoad_CAM003,in,546,12,20,10,4,1,0,39
20/07/2019 15:00,20/07/2019,15:00:00,S16_PerneRoad_CAM003,out,677,24,25,6,6,1,0,34
20/07/2019 16:00,20/07/2019,16:00:00,S16_PerneRoad_CAM003,in,574,11,26,8,4,1,0,22
20/07/2019 16:00,20/07/2019,16:00:00,S16_PerneRoad_CAM003,out,679,31,22,7,2,0,0,27
20/07/2019 17:00,20/07/2019,17:00:00,S16_PerneRoad_CAM003,in,502,14,27,4,4,0,0,33
20/07/2019 17:00,20/07/2019,17:00:00,S16_PerneRoad_CAM003,out,702,26,23,8,6,0,0,29
20/07/2019 18:00,20/07/2019,18:00:00,S16_PerneRoad_CAM003,in,408,11,21,8,6,1,0,30
20/07/2019 18:00,20/07/2019,18:00:00,S16_PerneRoad_CAM003,out,521,33,25,5,4,0,0,34
20/07/2019 19:00,20/07/2019,19:00:00,S16_PerneRoad_CAM003,in,420,12,20,9,4,0,0,27
20/07/2019 19:00,20/07/2019,19:00:00,S16_PerneRoad_CAM003,out,518,27,22,19,6,2,0,24
20/07/2019 20:00,20/07/2019,20:00:00,S16_PerneRoad_CAM003,in,325,12,23,9,2,0,0,12
20/07/2019 20:00,20/07/2019,20:00:00,S16_PerneRoad_CAM003,out,326,21,6,8,3,0,0,14
20/07/2019 21:00,20/07/2019,21:00:00,S16_PerneRoad_CAM003,in,226,10,11,7,2,0,0,13
20/07/2019 21:00,20/07/2019,21:00:00,S16_PerneRoad_CAM003,out,260,32,16,10,2,0,0,9
20/07/2019 22:00,20/07/2019,22:00:00,S16_PerneRoad_CAM003,in,202,5,4,3,2,0,0,13
20/07/2019 22:00,20/07/2019,22:00:00,S16_PerneRoad_CAM003,out,215,29,1,7,2,0,0,5
20/07/2019 23:00,20/07/2019,23:00:00,S16_PerneRoad_CAM003,in,135,4,8,4,1,0,0,8
20/07/2019 23:00,20/07/2019,23:00:00,S16_PerneRoad_CAM003,out,148,10,0,2,1,0,0,5
21/07/2019 00:00,21/07/2019,00:00:00,S16_PerneRoad_CAM003,in,58,2,5,3,1,1,0,6
21/07/2019 00:00,21/07/2019,00:00:00,S16_PerneRoad_CAM003,out,75,2,0,1,1,0,0,4
21/07/2019 01:00,21/07/2019,01:00:00,S16_PerneRoad_CAM003,in,47,0,5,1,0,0,0,0
21/07/2019 01:00,21/07/2019,01:00:00,S16_PerneRoad_CAM003,out,45,6,0,0,0,0,0,1
21/07/2019 02:00,21/07/2019,02:00:00,S16_PerneRoad_CAM003,in,25,0,0,1,1,1,0,1
21/07/2019 02:00,21/07/2019,02:00:00,S16_PerneRoad_CAM003,out,37,1,0,1,0,0,0,0
21/07/2019 03:00,21/07/2019,03:00:00,S16_PerneRoad_CAM003,in,31,0,1,0,0,0,0,3
21/07/2019 03:00,21/07/2019,03:00:00,S16_PerneRoad_CAM003,out,36,0,0,0,0,0,0,1
21/07/2019 04:00,21/07/2019,04:00:00,S16_PerneRoad_CAM003,in,23,0,3,0,0,1,0,3
21/07/2019 04:00,21/07/2019,04:00:00,S16_PerneRoad_CAM003,out,37,4,1,0,0,0,0,5
21/07/2019 05:00,21/07/2019,05:00:00,S16_PerneRoad_CAM003,in,35,0,6,0,0,0,0,6
21/07/2019 05:00,21/07/2019,05:00:00,S16_PerneRoad_CAM003,out,37,0,0,2,0,1,0,4
21/07/2019 06:00,21/07/2019,06:00:00,S16_PerneRoad_CAM003,in,59,0,9,0,0,0,1,6
21/07/2019 06:00,21/07/2019,06:00:00,S16_PerneRoad_CAM003,out,99,16,7,2,1,0,0,9
21/07/2019 07:00,21/07/2019,07:00:00,S16_PerneRoad_CAM003,in,140,5,12,1,1,0,0,15
21/07/2019 07:00,21/07/2019,07:00:00,S16_PerneRoad_CAM003,out,168,15,19,0,0,0,1,12
21/07/2019 08:00,21/07/2019,08:00:00,S16_PerneRoad_CAM003,in,194,5,13,1,1,0,0,22
21/07/2019 08:00,21/07/2019,08:00:00,S16_PerneRoad_CAM003,out,182,7,12,0,2,1,0,22
21/07/2019 09:00,21/07/2019,09:00:00,S16_PerneRoad_CAM003,in,429,5,21,0,2,0,0,21
21/07/2019 09:00,21/07/2019,09:00:00,S16_PerneRoad_CAM003,out,318,17,10,1,2,3,1,15
21/07/2019 10:00,21/07/2019,10:00:00,S16_PerneRoad_CAM003,in,636,3,21,1,4,0,3,25
21/07/2019 10:00,21/07/2019,10:00:00,S16_PerneRoad_CAM003,out,458,20,23,2,2,0,1,21
21/07/2019 11:00,21/07/2019,11:00:00,S16_PerneRoad_CAM003,in,636,12,37,4,6,0,0,27
21/07/2019 11:00,21/07/2019,11:00:00,S16_PerneRoad_CAM003,out,700,25,30,4,4,1,1,34
21/07/2019 12:00,21/07/2019,12:00:00,S16_PerneRoad_CAM003,in,646,14,27,4,1,2,1,38
21/07/2019 12:00,21/07/2019,12:00:00,S16_PerneRoad_CAM003,out,714,26,35,9,6,1,1,34
21/07/2019 13:00,21/07/2019,13:00:00,S16_PerneRoad_CAM003,in,605,8,28,5,7,3,0,29
21/07/2019 13:00,21/07/2019,13:00:00,S16_PerneRoad_CAM003,out,673,21,21,5,3,5,1,33
21/07/2019 14:00,21/07/2019,14:00:00,S16_PerneRoad_CAM003,in,601,13,35,5,2,1,1,23
21/07/2019 14:00,21/07/2019,14:00:00,S16_PerneRoad_CAM003,out,661,37,32,6,4,0,2,33
21/07/2019 15:00,21/07/2019,15:00:00,S16_PerneRoad_CAM003,in,511,7,28,8,2,1,0,24
21/07/2019 15:00,21/07/2019,15:00:00,S16_PerneRoad_CAM003,out,675,31,31,4,5,1,0,30
21/07/2019 16:00,21/07/2019,16:00:00,S16_PerneRoad_CAM003,in,452,10,21,7,3,0,0,24
21/07/2019 16:00,21/07/2019,16:00:00,S16_PerneRoad_CAM003,out,613,28,23,3,5,2,2,29
21/07/2019 17:00,21/07/2019,17:00:00,S16_PerneRoad_CAM003,in,434,10,35,10,2,0,0,14
21/07/2019 17:00,21/07/2019,17:00:00,S16_PerneRoad_CAM003,out,499,32,16,11,3,1,0,21
21/07/2019 18:00,21/07/2019,18:00:00,S16_PerneRoad_CAM003,in,357,14,18,10,2,0,0,23
21/07/2019 18:00,21/07/2019,18:00:00,S16_PerneRoad_CAM003,out,405,36,5,10,2,2,0,22
21/07/2019 19:00,21/07/2019,19:00:00,S16_PerneRoad_CAM003,in,384,20,23,9,0,0,0,22
21/07/2019 19:00,21/07/2019,19:00:00,S16_PerneRoad_CAM003,out,366,21,14,3,1,3,0,12
21/07/2019 20:00,21/07/2019,20:00:00,S16_PerneRoad_CAM003,in,283,7,26,5,0,1,1,10
21/07/2019 20:00,21/07/2019,20:00:00,S16_PerneRoad_CAM003,out,286,21,7,9,0,0,0,18
21/07/2019 21:00,21/07/2019,21:00:00,S16_PerneRoad_CAM003,in,209,5,12,5,1,0,0,7
21/07/2019 21:00,21/07/2019,21:00:00,S16_PerneRoad_CAM003,out,211,19,6,7,0,0,0,5
21/07/2019 22:00,21/07/2019,22:00:00,S16_PerneRoad_CAM003,in,144,1,6,5,0,0,0,6
21/07/2019 22:00,21/07/2019,22:00:00,S16_PerneRoad_CAM003,out,129,10,2,1,0,0,0,6
21/07/2019 23:00,21/07/2019,23:00:00,S16_PerneRoad_CAM003,in,90,1,1,1,0,1,0,5
21/07/2019 23:00,21/07/2019,23:00:00,S16_PerneRoad_CAM003,out,83,3,0,1,2,0,0,3
22/07/2019 00:00,22/07/2019,00:00:00,S16_PerneRoad_CAM003,in,47,0,0,2,0,0,0,6
22/07/2019 00:00,22/07/2019,00:00:00,S16_PerneRoad_CAM003,out,36,2,4,2,0,0,0,1
22/07/2019 01:00,22/07/2019,01:00:00,S16_PerneRoad_CAM003,in,17,0,0,1,0,0,0,3
22/07/2019 01:00,22/07/2019,01:00:00,S16_PerneRoad_CAM003,out,25,3,1,0,0,0,0,3
22/07/2019 02:00,22/07/2019,02:00:00,S16_PerneRoad_CAM003,in,11,0,1,0,0,0,0,1
22/07/2019 02:00,22/07/2019,02:00:00,S16_PerneRoad_CAM003,out,11,1,0,0,0,0,0,1
22/07/2019 03:00,22/07/2019,03:00:00,S16_PerneRoad_CAM003,in,12,0,0,0,0,0,0,1
22/07/2019 03:00,22/07/2019,03:00:00,S16_PerneRoad_CAM003,out,19,3,0,0,0,0,0,2
22/07/2019 04:00,22/07/2019,04:00:00,S16_PerneRoad_CAM003,in,17,1,1,1,0,0,2,5
22/07/2019 04:00,22/07/2019,04:00:00,S16_PerneRoad_CAM003,out,35,1,1,0,0,0,0,3
22/07/2019 05:00,22/07/2019,05:00:00,S16_PerneRoad_CAM003,in,58,0,5,1,0,2,0,9
22/07/2019 05:00,22/07/2019,05:00:00,S16_PerneRoad_CAM003,out,66,5,4,1,0,4,2,18
22/07/2019 06:00,22/07/2019,06:00:00,S16_PerneRoad_CAM003,in,187,3,13,1,2,2,1,35
22/07/2019 06:00,22/07/2019,06:00:00,S16_PerneRoad_CAM003,out,298,27,23,2,4,6,1,41
22/07/2019 07:00,22/07/2019,07:00:00,S16_PerneRoad_CAM003,in,439,5,29,5,6,10,3,102
22/07/2019 07:00,22/07/2019,07:00:00,S16_PerneRoad_CAM003,out,628,55,75,10,9,9,2,102
22/07/2019 08:00,22/07/2019,08:00:00,S16_PerneRoad_CAM003,in,565,11,39,1,8,10,1,70
22/07/2019 08:00,22/07/2019,08:00:00,S16_PerneRoad_CAM003,out,623,86,119,6,6,14,2,105
22/07/2019 09:00,22/07/2019,09:00:00,S16_PerneRoad_CAM003,in,523,8,18,2,5,18,2,101
22/07/2019 09:00,22/07/2019,09:00:00,S16_PerneRoad_CAM003,out,543,27,52,1,12,7,2,106
22/07/2019 10:00,22/07/2019,10:00:00,S16_PerneRoad_CAM003,in,563,7,11,1,8,19,3,108
22/07/2019 10:00,22/07/2019,10:00:00,S16_PerneRoad_CAM003,out,544,22,25,2,10,13,1,114
22/07/2019 11:00,22/07/2019,11:00:00,S16_PerneRoad_CAM003,in,523,13,15,2,10,19,2,92
22/07/2019 11:00,22/07/2019,11:00:00,S16_PerneRoad_CAM003,out,571,20,17,4,9,15,1,83
22/07/2019 12:00,22/07/2019,12:00:00,S16_PerneRoad_CAM003,in,560,14,19,6,8,7,0,95
22/07/2019 12:00,22/07/2019,12:00:00,S16_PerneRoad_CAM003,out,640,24,15,4,16,17,2,92
22/07/2019 13:00,22/07/2019,13:00:00,S16_PerneRoad_CAM003,in,559,13,14,5,6,12,1,105
22/07/2019 13:00,22/07/2019,13:00:00,S16_PerneRoad_CAM003,out,594,17,21,4,8,8,2,99
22/07/2019 14:00,22/07/2019,14:00:00,S16_PerneRoad_CAM003,in,577,6,22,6,9,7,1,101
22/07/2019 14:00,22/07/2019,14:00:00,S16_PerneRoad_CAM003,out,628,22,17,9,14,5,2,81
22/07/2019 15:00,22/07/2019,15:00:00,S16_PerneRoad_CAM003,in,594,9,12,4,8,7,0,91
22/07/2019 15:00,22/07/2019,15:00:00,S16_PerneRoad_CAM003,out,618,15,22,7,6,6,0,95
22/07/2019 16:00,22/07/2019,16:00:00,S16_PerneRoad_CAM003,in,629,14,42,7,8,1,0,81
22/07/2019 16:00,22/07/2019,16:00:00,S16_PerneRoad_CAM003,out,611,26,43,6,8,2,0,58
22/07/2019 17:00,22/07/2019,17:00:00,S16_PerneRoad_CAM003,in,653,19,107,9,5,3,1,50
22/07/2019 17:00,22/07/2019,17:00:00,S16_PerneRoad_CAM003,out,675,45,34,7,9,5,1,51
22/07/2019 18:00,22/07/2019,18:00:00,S16_PerneRoad_CAM003,in,626,13,79,9,6,1,1,40
22/07/2019 18:00,22/07/2019,18:00:00,S16_PerneRoad_CAM003,out,653,50,36,6,7,0,2,39
22/07/2019 19:00,22/07/2019,19:00:00,S16_PerneRoad_CAM003,in,505,8,68,6,6,1,0,33
22/07/2019 19:00,22/07/2019,19:00:00,S16_PerneRoad_CAM003,out,568,27,34,9,2,2,0,43
22/07/2019 20:00,22/07/2019,20:00:00,S16_PerneRoad_CAM003,in,362,10,39,6,2,1,1,18
22/07/2019 20:00,22/07/2019,20:00:00,S16_PerneRoad_CAM003,out,399,31,22,8,2,2,3,24
22/07/2019 21:00,22/07/2019,21:00:00,S16_PerneRoad_CAM003,in,279,11,14,5,3,1,0,17
22/07/2019 21:00,22/07/2019,21:00:00,S16_PerneRoad_CAM003,out,356,41,11,4,4,0,0,14
22/07/2019 22:00,22/07/2019,22:00:00,S16_PerneRoad_CAM003,in,207,7,5,6,3,2,1,12
22/07/2019 22:00,22/07/2019,22:00:00,S16_PerneRoad_CAM003,out,185,15,3,4,4,4,0,7
