Typ gracza,Pieniądze na wstępie,Lekkomyślność,Rozrzutność,Minimalna oczekiwana ręka,Wynik_pieniężny_gra_1,Wynik_pieniężny_gra_2,Wynik_pieniężny_gra_3,Wynik_pieniężny_gra_4,Wynik_pieniężny_gra_5,Wynik_pieniężny_gra_6,Wynik_pieniężny_gra_7,Wynik_pieniężny_gra_8,Wynik_pieniężny_gra_9,Wynik_pieniężny_gra_10
PatientPlayer,2500,0.5,0.1,Three-of-a-Kind,1249,625,575,273,223,173,123,73,23,23
PatientPlayer,2500,0.5,0.1,Straight,1375,653,603,210,160,110,60,35,35,35
PatientPlayer,2500,0.5,0.1,Straight,950,900,850,800,750,700,650,600,550,415
PatientPlayer,2500,0.5,0.1,Straight,1710,714,664,614,564,185,135,85,35,35
PatientPlayer,2500,0.5,0.1,Flush,950,900,850,800,750,700,650,600,550,500
PatientPlayer,2500,0.5,0.1,Flush,1375,550,500,450,400,350,300,250,200,150
PatientPlayer,2500,0.5,0.1,Flush,950,900,850,800,750,700,650,600,550,500
PatientPlayer,2500,0.5,0.1,Full house,1660,284,234,184,134,84,34,34,0,0
PatientPlayer,2500,0.5,0.1,Full house,1750,700,650,600,550,500,450,400,350,300
PatientPlayer,2500,0.5,0.1,Full house,1375,628,578,528,340,140,90,40,40,40
PatientPlayer,2500,0.5,0.1,Four-of-a-Kind,1685,500,450,400,350,300,250,200,150,100
PatientPlayer,2500,0.5,0.1,Four-of-a-Kind,1189,396,346,296,246,196,146,96,46,21
PatientPlayer,2500,0.5,0.1,Four-of-a-Kind,1708,634,584,534,484,434,384,334,284,234
PatientPlayer,2500,0.5,0.1,Straight flush,975,925,875,825,775,725,675,625,575,525
PatientPlayer,2500,0.5,0.1,Straight flush,1252,1010,960,910,860,810,760,710,660,610
PatientPlayer,2500,0.5,0.1,Straight flush,6895,6265,10372,8827,3287,1563,1513,1463,1413,303
PatientPlayer,2500,0.5,0.5,High card,1375,1325,305,255,205,155,105,55,5,5
PatientPlayer,2500,0.5,0.5,High card,1315,294,244,111,61,36,11,11,0,0
PatientPlayer,2500,0.5,0.5,High card,1312,977,927,877,827,777,727,677,627,577
PatientPlayer,2500,0.5,0.5,One pair,7187,9304,11824,16741,17266,17798,0,0,0,0
PatientPlayer,2500,0.5,0.5,One pair,7425,13895,17234,17934,0,0,0,0,0,0
PatientPlayer,2500,0.5,0.5,One pair,1375,237,187,137,87,37,37,12,12,12
PatientPlayer,2500,0.5,0.5,Two pair,975,305,255,205,155,105,55,5,5,0
PatientPlayer,2500,0.5,0.5,Two pair,1315,163,113,63,13,0,0,0,0,0
PatientPlayer,2500,0.5,0.5,Two pair,1618,694,88,38,38,38,38,0,0,0
PatientPlayer,2500,0.5,0.5,Three-of-a-Kind,1000,950,900,850,800,750,700,650,600,550
PatientPlayer,2500,0.5,0.5,Three-of-a-Kind,1000,400,350,300,250,200,150,100,50,0
PatientPlayer,2500,0.5,0.5,Three-of-a-Kind,7450,9596,15900,15576,17036,17550,18126,18446,19013,19263
PatientPlayer,2500,0.5,0.5,Straight,950,900,850,800,750,700,650,600,550,500
PatientPlayer,2500,0.5,0.5,Straight,1750,777,727,677,627,577,527,477,427,377
PatientPlayer,2500,0.5,0.5,Straight,975,925,875,825,775,725,675,625,575,525
PatientPlayer,2500,0.5,0.5,Flush,1750,693,643,593,543,493,443,393,343,293
PatientPlayer,2500,0.5,0.5,Flush,1601,626,236,186,136,86,36,11,11,11
PatientPlayer,2500,0.5,0.5,Flush,1700,1382,1332,1282,1232,1182,1132,1082,1032,982
PatientPlayer,2500,0.5,0.5,Full house,1375,153,103,53,3,3,0,0,0,0
PatientPlayer,2500,0.5,0.5,Full house,1708,699,649,599,549,499,449,399,349,299
PatientPlayer,2500,0.5,0.5,Full house,1315,487,437,387,306,1115,1065,324,274,224
PatientPlayer,2500,0.5,0.5,Four-of-a-Kind,1710,1660,562,512,462,412,362,312,262,212
PatientPlayer,2500,0.5,0.5,Four-of-a-Kind,1375,1057,1007,957,907,857,807,757,707,657
PatientPlayer,2500,0.5,0.5,Four-of-a-Kind,3833,3065,1007,957,907,757,707,657,607,557
PatientPlayer,2500,0.5,0.5,Straight flush,6720,9318,8280,3709,1811,306,237,187,137,87
PatientPlayer,2500,0.5,0.5,Straight flush,1710,1170,1120,417,367,317,267,127,77,27
PatientPlayer,2500,0.5,0.5,Straight flush,1708,478,152,102,52,2,2,2,2,2
PatientPlayer,2500,0.5,0.9,High card,7050,9745,12205,0,0,0,0,0,0,0
PatientPlayer,2500,0.5,0.9,High card,980,146,96,46,46,46,0,0,0,0
PatientPlayer,2500,0.5,0.9,High card,1000,950,900,850,800,750,700,650,600,550
PatientPlayer,2500,0.5,0.9,One pair,1375,100,50,0,0,0,0,0,0,0
PatientPlayer,2500,0.5,0.9,One pair,975,375,325,275,225,175,125,75,25,25
PatientPlayer,2500,0.5,0.9,One pair,5743,7235,9676,0,0,0,0,0,0,0
PatientPlayer,2500,0.5,0.9,Two pair,1750,5695,10713,13833,14801,15624,17510,17885,18585,18963
PatientPlayer,2500,0.5,0.9,Two pair,7579,11201,12704,16849,18084,18659,19011,19411,19639,19883
PatientPlayer,2500,0.5,0.9,Two pair,7604,12922,0,0,0,0,0,0,0,0
PatientPlayer,2500,0.5,0.9,Three-of-a-Kind,1312,95,45,45,45,45,45,0,0,0
PatientPlayer,2500,0.5,0.9,Three-of-a-Kind,1375,209,159,109,59,9,9,9,9,9
PatientPlayer,2500,0.5,0.9,Three-of-a-Kind,1189,880,830,780,730,680,630,580,398,298
PatientPlayer,2500,0.5,0.9,Straight,1312,606,200,150,100,50,0,0,0,0
PatientPlayer,2500,0.5,0.9,Straight,1710,649,599,549,499,449,399,349,299,249
PatientPlayer,2500,0.5,0.9,Straight,1683,659,609,559,509,459,409,359,309,259
PatientPlayer,2500,0.5,0.9,Flush,1000,330,280,230,180,130,80,30,30,0
PatientPlayer,2500,0.5,0.9,Flush,1666,328,278,228,178,128,78,28,28,28
PatientPlayer,2500,0.5,0.9,Flush,5735,4748,11938,13602,16312,17167,18540,18888,19236,19461
PatientPlayer,2500,0.5,0.9,Full house,1710,882,632,582,532,482,432,382,332,282
PatientPlayer,2500,0.5,0.9,Full house,1750,964,52,2,2,2,2,0,0,0
PatientPlayer,2500,0.5,0.9,Full house,1660,397,347,297,247,197,127,77,27,27
PatientPlayer,2500,0.5,0.9,Four-of-a-Kind,1710,669,619,569,519,469,419,369,319,269
PatientPlayer,2500,0.5,0.9,Four-of-a-Kind,975,325,275,225,175,125,75,25,25,0
PatientPlayer,2500,0.5,0.9,Four-of-a-Kind,1315,211,69,44,0,0,0,0,0,0
PatientPlayer,2500,0.5,0.9,Straight flush,1626,5713,5068,3626,1393,1343,1293,1243,1193,1143
PatientPlayer,2500,0.5,0.9,Straight flush,5925,14925,14775,14415,17371,18237,19147,19497,19632,19757
PatientPlayer,2500,0.5,0.9,Straight flush,1000,950,900,850,800,750,700,650,600,473
PatientPlayer,2500,0.9,0.1,High card,6353,9261,11350,10448,14646,15973,17407,18856,19231,19575
PatientPlayer,2500,0.9,0.1,High card,1312,544,494,444,394,344,294,244,194,144
PatientPlayer,2500,0.9,0.1,High card,1375,149,99,49,0,0,0,0,0,0
PatientPlayer,2500,0.9,0.1,One pair,6970,6046,11906,14131,16488,15876,16877,17966,19028,19360
PatientPlayer,2500,0.9,0.1,One pair,1000,950,900,850,800,750,700,650,600,550
PatientPlayer,2500,0.9,0.1,One pair,1375,268,218,168,118,68,18,0,0,0
PatientPlayer,2500,0.9,0.1,Two pair,1312,1262,1212,1162,1112,1062,1012,962,912,804
PatientPlayer,2500,0.9,0.1,Two pair,1315,290,240,190,140,90,40,40,15,15
PatientPlayer,2500,0.9,0.1,Two pair,5625,14880,16084,17739,17214,17948,16483,17137,18062,18678
PatientPlayer,2500,0.9,0.1,Three-of-a-Kind,1315,1265,1215,1165,1056,943,893,843,793,723
PatientPlayer,2500,0.9,0.1,Three-of-a-Kind,950,900,850,800,750,700,650,600,550,500
PatientPlayer,2500,0.9,0.1,Three-of-a-Kind,1660,262,212,162,112,62,12,12,12,12
PatientPlayer,2500,0.9,0.1,Straight,1000,330,280,230,180,130,80,30,5,5
PatientPlayer,2500,0.9,0.1,Straight,975,925,544,494,444,394,344,294,244,194
PatientPlayer,2500,0.9,0.1,Straight,950,900,850,800,750,700,650,600,550,500
PatientPlayer,2500,0.9,0.1,Flush,1000,950,900,850,800,750,700,650,600,550
PatientPlayer,2500,0.9,0.1,Flush,6180,5169,12195,14617,17351,16927,18999,19324,19624,19874
PatientPlayer,2500,0.9,0.1,Flush,1375,128,78,28,3,3,3,3,3,3
PatientPlayer,2500,0.9,0.1,Full house,975,925,875,825,775,725,675,625,575,525
PatientPlayer,2500,0.9,0.1,Full house,990,940,890,840,790,640,590,29,29,29
PatientPlayer,2500,0.9,0.1,Full house,8105,18652,19094,19332,19634,19884,19922,19924,19958,19958
PatientPlayer,2500,0.9,0.1,Four-of-a-Kind,1375,631,581,531,481,431,381,331,281,171
PatientPlayer,2500,0.9,0.1,Four-of-a-Kind,1725,939,116,66,16,0,0,0,0,0
PatientPlayer,2500,0.9,0.1,Four-of-a-Kind,1375,310,260,190,140,90,40,40,0,0
PatientPlayer,2500,0.9,0.1,Straight flush,7775,11323,13093,12457,16861,17509,17838,17328,18858,19234
PatientPlayer,2500,0.9,0.1,Straight flush,1375,333,283,233,183,133,83,33,33,33
PatientPlayer,2500,0.9,0.1,Straight flush,1375,388,338,288,238,188,138,88,38,38
PatientPlayer,2500,0.9,0.5,High card,1375,145,95,45,0,0,0,0,0,0
PatientPlayer,2500,0.9,0.5,High card,4870,3207,9236,14628,0,0,0,0,0,0
PatientPlayer,2500,0.9,0.5,High card,1249,120,70,45,45,45,45,45,45,45
PatientPlayer,2500,0.9,0.5,One pair,1189,1139,268,218,168,118,68,18,18,18
PatientPlayer,2500,0.9,0.5,One pair,6114,17263,17804,19222,19694,19825,19936,19964,19975,19975
PatientPlayer,2500,0.9,0.5,One pair,1375,1325,1275,1225,1175,536,486,85,35,35
PatientPlayer,2500,0.9,0.5,Two pair,950,900,850,800,750,600,550,500,450,400
PatientPlayer,2500,0.9,0.5,Two pair,1189,64,14,14,0,0,0,0,0,0
PatientPlayer,2500,0.9,0.5,Two pair,7302,9144,12014,13937,15692,17063,0,0,0,0
PatientPlayer,2500,0.9,0.5,Three-of-a-Kind,1312,800,750,600,472,422,321,271,221,171
PatientPlayer,2500,0.9,0.5,Three-of-a-Kind,7190,11909,11093,13182,14916,16551,17508,18595,19053,19412
PatientPlayer,2500,0.9,0.5,Three-of-a-Kind,1315,75,25,25,25,25,25,0,0,0
PatientPlayer,2500,0.9,0.5,Straight,4800,2145,982,932,882,832,782,732,682,632
PatientPlayer,2500,0.9,0.5,Straight,1315,1265,1215,1165,1115,1065,1015,965,915,865
PatientPlayer,2500,0.9,0.5,Straight,1375,285,235,185,135,85,35,0,0,0
PatientPlayer,2500,0.9,0.5,Flush,6025,9354,8622,12922,16082,17687,0,0,0,0
PatientPlayer,2500,0.9,0.5,Flush,1315,1265,257,207,157,107,57,7,0,0
PatientPlayer,2500,0.9,0.5,Flush,1641,274,224,174,124,74,24,24,24,0
PatientPlayer,2500,0.9,0.5,Full house,5634,14368,15648,17362,18227,18827,18677,19065,19336,19692
PatientPlayer,2500,0.9,0.5,Full house,1312,115,65,40,40,40,40,40,0,0
PatientPlayer,2500,0.9,0.5,Full house,7340,6584,12182,14991,16661,17296,0,0,0,0
PatientPlayer,2500,0.9,0.5,Four-of-a-Kind,1000,950,900,850,800,750,700,650,271,221
PatientPlayer,2500,0.9,0.5,Four-of-a-Kind,1375,334,284,234,184,134,84,34,34,9
PatientPlayer,2500,0.9,0.5,Four-of-a-Kind,1375,669,619,569,519,469,419,369,319,269
PatientPlayer,2500,0.9,0.5,Straight flush,1750,834,51,1,1,1,0,0,0,0
PatientPlayer,2500,0.9,0.5,Straight flush,950,900,850,800,750,700,650,600,550,500
PatientPlayer,2500,0.9,0.5,Straight flush,1375,460,410,360,310,260,210,160,110,60
PatientPlayer,2500,0.9,0.9,High card,6700,10831,0,0,0,0,0,0,0,0
PatientPlayer,2500,0.9,0.9,High card,7265,11636,0,0,0,0,0,0,0,0
PatientPlayer,2500,0.9,0.9,High card,950,900,850,800,750,700,650,600,550,500
PatientPlayer,2500,0.9,0.9,One pair,6931,11696,0,0,0,0,0,0,0,0
PatientPlayer,2500,0.9,0.9,One pair,6650,9166,0,0,0,0,0,0,0,0
PatientPlayer,2500,0.9,0.9,One pair,5550,9340,17194,0,0,0,0,0,0,0
PatientPlayer,2500,0.9,0.9,Two pair,1750,685,635,585,535,485,435,361,311,261
PatientPlayer,2500,0.9,0.9,Two pair,7660,11275,17804,18464,18897,19297,19667,19817,19875,19888
PatientPlayer,2500,0.9,0.9,Two pair,1249,625,575,525,475,425,375,325,275,225
PatientPlayer,2500,0.9,0.9,Three-of-a-Kind,1312,367,317,267,217,167,117,67,42,42
PatientPlayer,2500,0.9,0.9,Three-of-a-Kind,6945,8695,12220,14412,17034,17603,0,0,0,0
PatientPlayer,2500,0.9,0.9,Three-of-a-Kind,975,925,875,825,775,725,675,625,575,443
PatientPlayer,2500,0.9,0.9,Straight,1375,325,225,75,25,0,0,0,0,0
PatientPlayer,2500,0.9,0.9,Straight,1375,5243,4451,1222,1172,998,948,495,445,395
PatientPlayer,2500,0.9,0.9,Straight,6535,5530,11151,13873,16234,16518,17529,18249,18545,18962
PatientPlayer,2500,0.9,0.9,Flush,1252,1202,1152,1102,1052,1002,952,902,852,802
PatientPlayer,2500,0.9,0.9,Flush,5347,14101,15787,17053,18149,18674,19354,19654,19810,19899
PatientPlayer,2500,0.9,0.9,Flush,975,925,875,825,775,725,675,625,575,525
PatientPlayer,2500,0.9,0.9,Full house,955,905,855,805,755,705,655,605,555,505
PatientPlayer,2500,0.9,0.9,Full house,975,925,875,825,775,725,675,625,575,525
PatientPlayer,2500,0.9,0.9,Full house,1312,244,194,144,94,44,44,44,0,0
PatientPlayer,2500,0.9,0.9,Four-of-a-Kind,5785,9350,12373,14942,16357,18143,18609,18934,19309,19634
PatientPlayer,2500,0.9,0.9,Four-of-a-Kind,1375,89,39,14,0,0,0,0,0,0
PatientPlayer,2500,0.9,0.9,Four-of-a-Kind,975,925,875,825,129,79,29,29,29,29
PatientPlayer,2500,0.9,0.9,Straight flush,1000,830,780,730,680,630,580,530,480,430
PatientPlayer,2500,0.9,0.9,Straight flush,1375,50,0,0,0,0,0,0,0,0
PatientPlayer,2500,0.9,0.9,Straight flush,1750,796,746,251,201,151,101,51,1,1
PatientPlayer,5000,0.1,0.1,High card,14579,13043,27914,24410,28480,36281,37654,38129,38654,39106
PatientPlayer,5000,0.1,0.1,High card,8180,25663,30933,33926,33068,36083,38154,38654,39294,39547
PatientPlayer,5000,0.1,0.1,High card,1975,1925,1875,141,91,41,41,16,16,16
PatientPlayer,5000,0.1,0.1,One pair,2750,872,822,772,722,672,622,572,522,472
PatientPlayer,5000,0.1,0.1,One pair,2630,508,458,408,358,308,258,208,158,108
PatientPlayer,5000,0.1,0.1,One pair,2000,1950,1900,1850,1800,1750,1700,1650,1600,1450
PatientPlayer,5000,0.1,0.1,Two pair,2000,1950,1900,1850,1800,1750,1700,1650,1600,1550
PatientPlayer,5000,0.1,0.1,Two pair,3460,3410,1782,1732,1682,1632,1582,1532,1028,560
PatientPlayer,5000,0.1,0.1,Two pair,2750,1476,1426,1376,1326,1276,1226,840,790,369
PatientPlayer,5000,0.1,0.1,Three-of-a-Kind,1980,1930,1880,1830,1780,1730,1680,1630,1580,1530
PatientPlayer,5000,0.1,0.1,Three-of-a-Kind,3326,1583,1533,1483,1433,1383,1333,1283,1233,1183
PatientPlayer,5000,0.1,0.1,Three-of-a-Kind,3391,867,817,565,515,465,415,365,315,265
PatientPlayer,5000,0.1,0.1,Straight,2000,1950,1900,1850,1800,1750,1700,1650,1600,1550
PatientPlayer,5000,0.1,0.1,Straight,3458,1151,1101,1051,1001,951,901,851,801,751
PatientPlayer,5000,0.1,0.1,Straight,11075,29000,28175,30165,29706,33077,35342,36780,36630,36683
PatientPlayer,5000,0.1,0.1,Flush,3450,2400,170,120,70,20,0,0,0,0
PatientPlayer,5000,0.1,0.1,Flush,2000,1950,1900,1850,1800,1750,1700,1650,1600,1550
PatientPlayer,5000,0.1,0.1,Flush,3418,2128,2078,2028,1978,801,751,701,651,601
PatientPlayer,5000,0.1,0.1,Full house,3460,2152,2102,2052,2002,1641,758,708,658,608
PatientPlayer,5000,0.1,0.1,Full house,16600,34441,35607,34908,36188,37739,36401,37583,36563,38630
PatientPlayer,5000,0.1,0.1,Full house,1940,1890,1840,1790,1740,1690,1640,1590,1540,1490
PatientPlayer,5000,0.1,0.1,Four-of-a-Kind,2750,425,375,325,275,225,175,125,75,25
PatientPlayer,5000,0.1,0.1,Four-of-a-Kind,3435,1635,1585,1535,1485,1191,1141,1091,1041,991
PatientPlayer,5000,0.1,0.1,Four-of-a-Kind,3500,2186,2136,2086,2036,1986,1936,1886,1836,1786
PatientPlayer,5000,0.1,0.1,Straight flush,3475,915,865,815,765,715,665,615,565,515
PatientPlayer,5000,0.1,0.1,Straight flush,3500,1328,1278,1228,1178,1128,1078,1028,978,928
PatientPlayer,5000,0.1,0.1,Straight flush,3500,1339,1289,1239,1189,1139,1089,1039,989,939
PatientPlayer,5000,0.1,0.5,High card,2444,2394,2344,2294,150,100,50,0,0,0
PatientPlayer,5000,0.1,0.5,High card,2624,564,514,430,313,214,164,114,64,14
PatientPlayer,5000,0.1,0.5,High card,2750,10696,9376,3070,3020,1628,1578,1528,1478,1428
PatientPlayer,5000,0.1,0.5,One pair,3460,922,872,822,88,38,38,38,38,38
PatientPlayer,5000,0.1,0.5,One pair,2750,702,652,602,552,502,452,402,352,108
PatientPlayer,5000,0.1,0.5,One pair,15869,14255,18996,15066,3011,2961,2911,2861,2811,2761
PatientPlayer,5000,0.1,0.5,Two pair,3458,1581,1531,1481,1431,404,354,304,254,204
PatientPlayer,5000,0.1,0.5,Two pair,11210,22672,27912,31365,33563,34836,37023,38360,38810,39151
PatientPlayer,5000,0.1,0.5,Two pair,2564,2514,2464,2414,2364,756,706,656,606,556
PatientPlayer,5000,0.1,0.5,Three-of-a-Kind,3450,865,815,765,715,665,615,565,515,465
PatientPlayer,5000,0.1,0.5,Three-of-a-Kind,3408,881,831,781,731,681,631,581,531,481
PatientPlayer,5000,0.1,0.5,Three-of-a-Kind,3435,1144,1094,1044,994,944,894,844,309,259
PatientPlayer,5000,0.1,0.5,Straight,3450,865,815,765,715,665,615,565,515,465
PatientPlayer,5000,0.1,0.5,Straight,3500,1063,1013,963,913,863,669,547,497,447
PatientPlayer,5000,0.1,0.5,Straight,15855,21740,26821,29791,33012,34995,36560,36410,37920,38915
PatientPlayer,5000,0.1,0.5,Flush,3500,1372,1322,1272,1222,1172,1122,1072,1022,972
PatientPlayer,5000,0.1,0.5,Flush,3416,2785,2735,2685,2635,2585,2535,2485,2435,2385
PatientPlayer,5000,0.1,0.5,Flush,3458,921,871,821,771,721,671,621,571,521
PatientPlayer,5000,0.1,0.5,Full house,3326,1946,151,101,51,1,1,0,0,0
PatientPlayer,5000,0.1,0.5,Full house,3460,1155,1105,1055,1005,955,905,855,805,755
PatientPlayer,5000,0.1,0.5,Full house,3391,874,824,774,724,674,176,126,76,26
PatientPlayer,5000,0.1,0.5,Four-of-a-Kind,17000,13590,2938,1878,1511,1199,913,863,813,763
PatientPlayer,5000,0.1,0.5,Four-of-a-Kind,3460,2206,1330,1280,215,165,115,65,15,15
PatientPlayer,5000,0.1,0.5,Four-of-a-Kind,2690,60,10,10,10,10,0,0,0,0
PatientPlayer,5000,0.1,0.5,Straight flush,3460,983,933,883,574,524,474,424,374,324
PatientPlayer,5000,0.1,0.5,Straight flush,1975,1925,1875,1825,1775,1725,1675,1625,1575,1525
PatientPlayer,5000,0.1,0.5,Straight flush,3500,960,910,860,810,760,710,660,296,246
PatientPlayer,5000,0.1,0.9,High card,6937,5035,12659,17345,23104,27230,30088,34418,36603,37834
PatientPlayer,5000,0.1,0.9,High card,2750,803,753,703,653,603,553,503,453,303
PatientPlayer,5000,0.1,0.9,High card,9125,23985,31590,35129,37329,38249,38717,39299,39683,39783
PatientPlayer,5000,0.1,0.9,One pair,12775,16508,22316,28296,32845,35127,36778,37403,38296,38744
PatientPlayer,5000,0.1,0.9,One pair,12860,20154,27789,31101,33314,36534,37653,38156,38474,38918
PatientPlayer,5000,0.1,0.9,One pair,1990,1940,1890,1840,1790,1740,1690,1640,1590,501
PatientPlayer,5000,0.1,0.9,Two pair,3416,892,759,709,659,609,559,509,452,382
PatientPlayer,5000,0.1,0.9,Two pair,2624,1328,1278,1228,1178,1128,1078,1028,978,928
PatientPlayer,5000,0.1,0.9,Two pair,3416,872,822,772,722,672,622,572,522,472
PatientPlayer,5000,0.1,0.9,Three-of-a-Kind,3391,1544,1494,1444,1394,1344,1294,1244,1194,1144
PatientPlayer,5000,0.1,0.9,Three-of-a-Kind,3435,1635,1585,1535,1485,1435,1385,1335,1285,1235
PatientPlayer,5000,0.1,0.9,Three-of-a-Kind,3420,2158,998,948,898,848,647,110,60,35
PatientPlayer,5000,0.1,0.9,Straight,14900,13349,24267,28288,32050,34253,35450,37317,37887,39039
PatientPlayer,5000,0.1,0.9,Straight,3475,1522,1472,1422,1372,1322,1272,1222,1172,1122
PatientPlayer,5000,0.1,0.9,Straight,2690,619,569,519,469,419,369,319,269,219
PatientPlayer,5000,0.1,0.9,Flush,3475,2161,2111,2061,2011,1961,1911,1861,1337,1287
PatientPlayer,5000,0.1,0.9,Flush,3500,2184,379,329,279,229,179,129,79,29
PatientPlayer,5000,0.1,0.9,Flush,2000,765,715,665,615,565,515,465,415,365
PatientPlayer,5000,0.1,0.9,Full house,3458,1389,1339,1289,1105,1055,1005,955,905,855
PatientPlayer,5000,0.1,0.9,Full house,3391,1256,1206,1156,1106,1056,1006,956,906,856
PatientPlayer,5000,0.1,0.9,Full house,3416,668,618,568,518,468,418,368,318,268
PatientPlayer,5000,0.1,0.9,Four-of-a-Kind,3366,1421,1371,1321,1271,1221,1171,1121,362,312
PatientPlayer,5000,0.1,0.9,Four-of-a-Kind,3450,1507,93,43,43,43,43,43,43,18
PatientPlayer,5000,0.1,0.9,Four-of-a-Kind,1980,1930,1880,1830,1780,1730,1680,1630,1580,1530
PatientPlayer,5000,0.1,0.9,Straight flush,3458,3408,1191,1141,283,233,183,133,83,33
PatientPlayer,5000,0.1,0.9,Straight flush,9850,7106,3664,2756,2706,2428,2191,1990,1940,1858
PatientPlayer,5000,0.1,0.9,Straight flush,3460,3410,1221,1171,1121,1071,1021,971,921,871
PatientPlayer,5000,0.5,0.1,High card,1950,1900,1850,1800,1750,1700,1167,1117,1067,1017
PatientPlayer,5000,0.5,0.1,High card,2750,2072,2022,1972,1922,1872,1822,1772,1722,1672
PatientPlayer,5000,0.5,0.1,High card,2687,10014,16731,23695,22894,29410,24586,28846,34973,36746
PatientPlayer,5000,0.5,0.1,One pair,2750,618,568,518,468,418,368,318,268,218
PatientPlayer,5000,0.5,0.1,One pair,2750,1090,1040,990,940,890,840,262,212,162
PatientPlayer,5000,0.5,0.1,One pair,2687,2637,2587,2537,2487,2437,2387,2337,2287,2237
PatientPlayer,5000,0.5,0.1,Two pair,3435,847,797,747,697,647,597,547,497,447
PatientPlayer,5000,0.5,0.1,Two pair,2750,785,735,685,67,17,0,0,0,0
PatientPlayer,5000,0.5,0.1,Two pair,3500,1529,1479,1429,1285,1163,1059,1009,959,835
PatientPlayer,5000,0.5,0.1,Three-of-a-Kind,3418,1343,1293,1243,1193,1143,1093,1043,993,943
PatientPlayer,5000,0.5,0.1,Three-of-a-Kind,2750,650,600,550,500,450,400,350,300,250
PatientPlayer,5000,0.5,0.1,Three-of-a-Kind,2750,1374,1324,1274,1224,1174,1124,1074,3890,3729
PatientPlayer,5000,0.5,0.1,Straight,2750,2700,1347,1297,1247,1197,1147,1097,1047,997
PatientPlayer,5000,0.5,0.1,Straight,3475,1585,1535,1485,1435,1385,1335,1285,1235,1185
PatientPlayer,5000,0.5,0.1,Straight,3475,924,58,8,0,0,0,0,0,0
PatientPlayer,5000,0.5,0.1,Flush,3410,1101,1051,1001,901,851,801,751,701,651
PatientPlayer,5000,0.5,0.1,Flush,3368,1514,1464,1414,1364,1314,1264,1214,1058,569
PatientPlayer,5000,0.5,0.1,Flush,2750,2700,45,45,45,0,0,0,0,0
PatientPlayer,5000,0.5,0.1,Full house,2000,1950,1900,1850,110,60,35,35,35,35
PatientPlayer,5000,0.5,0.1,Full house,3395,1574,1524,1474,1424,1374,1324,1274,811,761
PatientPlayer,5000,0.5,0.1,Full house,10619,9332,8235,3976,1110,1060,1010,960,910,860
PatientPlayer,5000,0.5,0.1,Four-of-a-Kind,2750,600,550,500,450,400,350,300,250,200
PatientPlayer,5000,0.5,0.1,Four-of-a-Kind,1955,1905,1855,1805,1097,1047,947,289,239,189
PatientPlayer,5000,0.5,0.1,Four-of-a-Kind,3450,1539,1489,400,350,300,250,200,150,100
PatientPlayer,5000,0.5,0.1,Straight flush,2690,2640,800,750,700,650,600,550,500,450
PatientPlayer,5000,0.5,0.1,Straight flush,1950,1350,1300,1250,1200,1150,778,728,507,457
PatientPlayer,5000,0.5,0.1,Straight flush,1950,750,700,650,600,550,500,450,400,350
PatientPlayer,5000,0.5,0.5,High card,16325,19721,35218,36883,38153,0,0,0,0,0
PatientPlayer,5000,0.5,0.5,High card,1975,1925,1875,1825,1775,551,501,451,401,0
PatientPlayer,5000,0.5,0.5,High card,11875,7962,19805,26147,29058,33804,35233,36395,37910,38360
PatientPlayer,5000,0.5,0.5,One pair,1975,1925,1875,1825,1775,1725,1675,1625,1575,1525
PatientPlayer,5000,0.5,0.5,One pair,15295,24456,0,0,0,0,0,0,0,0
PatientPlayer,5000,0.5,0.5,One pair,2000,1950,1900,1850,1800,1448,1398,1348,1298,1248
PatientPlayer,5000,0.5,0.5,Two pair,2624,2574,2524,2474,2424,2374,2324,2274,2224,2174
PatientPlayer,5000,0.5,0.5,Two pair,2750,600,550,500,450,400,350,300,250,200
PatientPlayer,5000,0.5,0.5,Two pair,15371,20003,18416,23547,26134,33231,35566,37673,38320,38695
PatientPlayer,5000,0.5,0.5,Three-of-a-Kind,2444,2394,2344,2294,2244,2194,2144,2094,2044,1994
PatientPlayer,5000,0.5,0.5,Three-of-a-Kind,2564,66,16,0,0,0,0,0,0,0
PatientPlayer,5000,0.5,0.5,Three-of-a-Kind,2750,589,539,489,123,73,23,23,23,23
PatientPlayer,5000,0.5,0.5,Straight,14517,12564,24941,30651,32739,35349,36679,38268,38693,39271
PatientPlayer,5000,0.5,0.5,Straight,2630,2580,2530,2480,2430,2380,2330,2280,2230,2180
PatientPlayer,5000,0.5,0.5,Straight,2750,10494,21454,29305,33724,0,0,0,0,0
PatientPlayer,5000,0.5,0.5,Flush,2000,1950,1900,1850,1800,1750,1700,1650,1600,1528
PatientPlayer,5000,0.5,0.5,Flush,3500,1459,1409,1359,1309,1259,1209,1159,1109,1059
PatientPlayer,5000,0.5,0.5,Flush,2000,1950,1900,1850,1800,1750,1700,1650,1600,1550
PatientPlayer,5000,0.5,0.5,Full house,3351,1326,1276,1226,1176,1126,1076,1026,976,926
PatientPlayer,5000,0.5,0.5,Full house,2000,1950,780,730,680,630,580,530,480,430
PatientPlayer,5000,0.5,0.5,Full house,1940,1890,1840,1790,1740,1690,1640,1590,1540,1490
PatientPlayer,5000,0.5,0.5,Four-of-a-Kind,3500,939,889,839,789,739,689,191,141,91
